ď»żSOURSYSTEM;BILL_NUM;BILL_ITEM;BILL_TYP;BILL_CAT;INVOICEDAT;CALDAY;MATERIAL;DOC_NUMBER;S_ORD_ITEM;SALESEMPLY;SALES_GRP;SALES_OFF;FORWAGENT;SOLD_TO;SHIP_TO;BILLTOPRTY;PAYER;SALES_ACT;SALES_AREA;SALESORG;DISTR_CHAN;DIVISION;COMP_CODE;PLANT;BILL_QTY;   Value  ;COST;TRF_COST;DOC_CURRCY;LOC_CURRCY; DOC_RATE ;PROD_HIER;PROD_CUSTGROUPE;PROD_COUNTRY;DESCHIER;CONV_QTY;PROFITCENTER;ORDERREASON
HG;0/0;201;;;20260210;20260210;4E3581E67B;856887D030;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;202;;;20260210;20260210;4E3581E67B;856887D030;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;30;0;14580;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;203;;;20260205;20260205;4E3581E67B;6C0B9CE288;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;60;0;29160;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;204;;;20260205;20260205;4E3581E67B;666345ED25;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;60;0;29160;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;174/26;1;;;20260209;20260209;4E3581E67B;EF6D9DFCC9;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;37000;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;174/26;2;;;20260209;20260209;4E3581E67B;EF6D9DFCC9;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;2;28575;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;174/26;3;;;20260209;20260209;4623AF2168;EF6D9DFCC9;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;3126;1056;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;174/26;4;;;20260209;20260209;2C5D75AB12;EF6D9DFCC9;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;12010;3573;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;174/26;5;;;20260209;20260209;4623AF2168;EF6D9DFCC9;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;6;36384;10140;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;174/26;6;;;20260209;20260209;4623AF2168;EF6D9DFCC9;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;2;808;180;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;0/0;205;;;20260209;20260209;4E3581E67B;EF6D9DFCC9;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;0;8100;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;206;;;20260209;20260209;4E3581E67B;EF6D9DFCC9;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;60;0;29160;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;175/26;1;;;20260209;20260209;4E3581E67B;9D248C0C78;;PL03;;;;PL/6968;;;;;;;1;1;9005;9005;38;140600;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;175/26;2;;;20260209;20260209;4E3581E67B;9D248C0C78;;PL03;;;;PL/6968;;;;;;;1;1;9005;9005;19;117800;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;175/26;3;;;20260209;20260209;4E3581E67B;9D248C0C78;;PL03;;;;PL/6968;;;;;;;1;1;9005;9005;21;48300;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;175/26;4;;;20260209;20260209;4E3581E67B;9D248C0C78;;PL03;;;;PL/6968;;;;;;;1;1;9005;9005;18;41400;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;175/26;5;;;20260209;20260209;4E3581E67B;9D248C0C78;;PL03;;;;PL/6968;;;;;;;1;1;9005;9005;150;15300;3300;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;175/26;6;;;20260209;20260209;7D158989BA;9D248C0C78;;PL03;;;;PL/6968;;;;;;;1;1;9005;9005;1;21430;11531;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;175/26;7;;;20260209;20260209;323F003430;9D248C0C78;;PL03;;;;PL/6968;;;;;;;1;1;9005;9005;1;5715;2411;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;0/0;207;;;20260209;20260209;4E3581E67B;9D248C0C78;;PL03;;;;PL/6968;;;;;;;1;1;9005;9005;24;0;380700;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;208;;;20260209;20260209;4E3581E67B;9D248C0C78;;PL03;;;;PL/6968;;;;;;;1;1;9005;9005;105;0;51030;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;176/26;1;;;20260211;20260211;B448955B1F;CD8A65426F;;PL01;;;;PL/2708;;;;;;;1;2;9005;9005;16;520428;389588;;EUR;PLN;378.35;210233;;PL;;;8DC236D6E4;
HG;200520/26;1;;;20260210;20260210;4E3581E67B;9DB84813AF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;31697;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;200520/26;2;;;20260210;20260210;4E3581E67B;9DB84813AF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;35169;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;200520/26;3;;;20260210;20260210;C47F2B628F;9DB84813AF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;5155;2000;;EUR;PLN;377.35;110788;;PL;;;9832C7853A;10
HG;200520/26;4;;;20260210;20260210;855DD55FDF;9DB84813AF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;57184;34068;;EUR;PLN;377.35;110371;;PL;;;9832C7853A;10
HG;177/26;1;;;20260211;20260211;05A310C0E8;B40941E7FF;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;20;42300;35086;;EUR;PLN;378.35;210245;;PL;;;8DC236D6E4;
HG;177/26;2;;;20260211;20260211;86A921662C;B40941E7FF;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;20;205822;148409;;EUR;PLN;378.35;210245;;PL;;;8DC236D6E4;
HG;177/26;3;;;20260211;20260211;84626EA046;B40941E7FF;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;160;657421;476817;;EUR;PLN;378.35;210245;;PL;;;8DC236D6E4;
HG;177/26;4;;;20260211;20260211;80956530EE;B40941E7FF;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;8;37774;23403;;EUR;PLN;378.35;210245;;PL;;;8DC236D6E4;
HG;200530/26;1;;;20260212;20260212;C3C513FBFA;42008A8066;;PL03;;;;PL/3748;;;;;;;1;1;9005;9005;4;602902;356158;;EUR;PLN;378.35;120280;;PL;;;CAC7A4FAFC;
HG;200521/26;1;;;20260210;20260210;4E3581E67B;BE4292A3C2;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;23018;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;200521/26;2;;;20260210;20260210;4E3581E67B;BE4292A3C2;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;26377;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;178/26;1;;;20260210;20260210;4E3581E67B;1E920FE32A;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;63017;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;178/26;2;;;20260210;20260210;4E3581E67B;1E920FE32A;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;17585;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;200522/26;1;;;20260210;20260210;4E3581E67B;25D7C4ED7E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;23018;20600;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;200522/26;2;;;20260210;20260210;4E3581E67B;25D7C4ED7E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;26377;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;200522/26;3;;;20260210;20260210;459D72B134;25D7C4ED7E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;102;37;;EUR;PLN;377.35;110788;;PL;;;9832C7853A;10
HG;200522/26;4;;;20260210;20260210;C3676D03E8;25D7C4ED7E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;1517;539;;EUR;PLN;377.35;110788;;PL;;;9832C7853A;10
HG;200522/26;5;;;20260210;20260210;855DD55FDF;25D7C4ED7E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;101277;59305;;EUR;PLN;377.35;110371;;PL;;;9832C7853A;10
HG;0/0;209;;;20260210;20260210;4E3581E67B;1E920FE32A;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;210;;;20260210;20260210;4E3581E67B;1E920FE32A;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;120;0;58320;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;211;;;20260210;20260210;4E3581E67B;9DB84813AF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;212;;;20260210;20260210;4E3581E67B;9DB84813AF;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;60;0;29160;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;213;;;20260210;20260210;4E3581E67B;BE4292A3C2;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;24300;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;214;;;20260210;20260210;4E3581E67B;25D7C4ED7E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;190/26;1;;;20260212;20260212;C0B2EBE2A3;B0FBBA9F9F;;PL03;;;;PL/127;;;;;;;1;1;9005;9005;2;186091;103726;;HUF;PLN;1;110374;;PL;;;CAC7A4FAFC;10
HG;200523/26;1;;;20260210;20260210;4E3581E67B;4A1DB79E6E;;PL03;;;;PL/2566;;;;;;;1;1;9005;9005;1;10943;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;35
HG;200523/26;2;;;20260210;20260210;4E3581E67B;4A1DB79E6E;;PL03;;;;PL/2566;;;;;;;1;1;9005;9005;1;16603;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;35
HG;0/0;215;;;20260210;20260210;4E3581E67B;4A1DB79E6E;;PL03;;;;PL/2566;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;216;;;20260210;20260210;4E3581E67B;4A1DB79E6E;;PL03;;;;PL/2566;;;;;;;1;1;9005;9005;10;0;4860;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;179/26;1;;;20260209;20260209;4E3581E67B;A5AA8E28EF;;PL03;;;;PL/2482;;;;;;;1;1;9005;9005;8;174400;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;179/26;2;;;20260209;20260209;4623AF2168;A5AA8E28EF;;PL03;;;;PL/2482;;;;;;;1;1;9005;9005;1;4851;2512;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;179/26;3;;;20260209;20260209;4623AF2168;A5AA8E28EF;;PL03;;;;PL/2482;;;;;;;1;1;9005;9005;1;6066;2341;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;179/26;4;;;20260209;20260209;BB0D0C1403;A5AA8E28EF;;PL03;;;;PL/2482;;;;;;;1;1;9005;9005;6;2851;1401;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;179/26;5;;;20260209;20260209;4623AF2168;A5AA8E28EF;;PL03;;;;PL/2482;;;;;;;1;1;9005;9005;3;41931;17665;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;179/26;6;;;20260209;20260209;4623AF2168;A5AA8E28EF;;PL03;;;;PL/2482;;;;;;;1;1;9005;9005;14;45864;11200;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;179/26;7;;;20260209;20260209;4623AF2168;A5AA8E28EF;;PL03;;;;PL/2482;;;;;;;1;1;9005;9005;1;1530;2020;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;0/0;217;;;20260209;20260209;4E3581E67B;A5AA8E28EF;;PL03;;;;PL/2482;;;;;;;1;1;9005;9005;10;0;162000;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;218;;;20260210;20260210;4E3581E67B;19C98AA0F7;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;219;;;20260210;20260210;4E3581E67B;19C98AA0F7;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;10;0;4860;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;200524/26;1;;;20260210;20260210;4E3581E67B;FBDF5A921F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;43961;40500;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;200524/26;2;;;20260210;20260210;4E3581E67B;FBDF5A921F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;63017;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;200524/26;3;;;20260210;20260210;0D72BF616F;FBDF5A921F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;6038;1759;;EUR;PLN;377.35;110788;;PL;;;9832C7853A;10
HG;0/0;220;;;20260210;20260210;4E3581E67B;FBDF5A921F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;200;0;97200;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;200525/26;1;;;20260211;20260211;4E3581E67B;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;35262;32400;;EUR;PLN;378.35;510620;;PL;;;9832C7853A;10
HG;200525/26;2;;;20260211;20260211;4E3581E67B;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;60;31781;29160;;EUR;PLN;378.35;510620;;PL;;;9832C7853A;10
HG;200525/26;3;;;20260211;20260211;80E551DD06;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;4;1211;914;;EUR;PLN;378.35;110788;;PL;;;9832C7853A;10
HG;200525/26;4;;;20260211;20260211;4623AF2168;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;5410;874;;EUR;PLN;378.35;110788;;PL;;;9832C7853A;10
HG;200526/26;1;;;20260211;20260211;4E3581E67B;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;-2;-35262;-32400;;EUR;PLN;378.35;510620;;PL;;;9832C7853A;10
HG;200526/26;2;;;20260211;20260211;4E3581E67B;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;-60;-31781;-29160;;EUR;PLN;378.35;510620;;PL;;;9832C7853A;10
HG;200526/26;3;;;20260211;20260211;80E551DD06;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;-4;-1211;-914;;EUR;PLN;378.35;110788;;PL;;;9832C7853A;10
HG;200526/26;4;;;20260211;20260211;4623AF2168;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;-2;-5410;-874;;EUR;PLN;378.35;110788;;PL;;;9832C7853A;10
HG;200527/26;1;;;20260210;20260210;4E3581E67B;AEE7DEA0AE;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;43961;40500;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;200527/26;2;;;20260210;20260210;4E3581E67B;AEE7DEA0AE;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;63017;0;;EUR;PLN;377.35;510620;;PL;;;9832C7853A;10
HG;0/0;221;;;20260210;20260210;4E3581E67B;AEE7DEA0AE;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;120;0;58320;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;222;;;20260211;20260211;4E3581E67B;8303951C45;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;0;0;4050;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;223;;;20260211;20260211;4E3581E67B;8303951C45;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;0;0;4050;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;224;;;20260211;20260211;4E3581E67B;D331A53CA4;;PL03;;;;PL/3850;;;;;;;1;1;9005;9005;3;0;40500;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;225;;;20260211;20260211;4E3581E67B;D331A53CA4;;PL03;;;;PL/3850;;;;;;;1;1;9005;9005;140;0;68040;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;226;;;20260211;20260211;4E3581E67B;35F49ED384;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;4;0;64800;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;227;;;20260211;20260211;4E3581E67B;35F49ED384;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;50;0;24300;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;181/26;1;;;20260211;20260211;4E3581E67B;1BB82D1D04;;PL03;;;;PL/2353;;;;;;;1;1;9005;9005;1;19080;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;181/26;2;;;20260211;20260211;4E3581E67B;1BB82D1D04;;PL03;;;;PL/2353;;;;;;;1;1;9005;9005;1;25000;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;228;;;20260211;20260211;4E3581E67B;1BB82D1D04;;PL03;;;;PL/2353;;;;;;;1;1;9005;9005;40;0;19440;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;189/26;1;;;20260211;20260211;4E3581E67B;800BB2E301;;PL03;;;;PL/2119;;;;;;;1;1;9005;9005;1000;113505;22000;;EUR;PLN;378.35;110788;;PL;;;CAC7A4FAFC;10
HG;182/26;1;;;20260211;20260211;063805ACED;3153B449B7;;PL01;;;;PL/1965;;;;;;;1;2;9005;9005;160;211271;111034;;EUR;PLN;378.35;210245;;PL;;;8DC236D6E4;
HG;183/26;1;;;20260210;20260210;110052EF61;A322ADEE7F;;PL01;;;;PL/748;;;;;;;1;2;9005;9005;8;44769;28876;;EUR;PLN;377.35;210244;;PL;;;8DC236D6E4;
HG;183/26;2;;;20260210;20260210;84626EA046;A322ADEE7F;;PL01;;;;PL/748;;;;;;;1;2;9005;9005;36;169536;107284;;EUR;PLN;377.35;210245;;PL;;;8DC236D6E4;
HG;183/26;3;;;20260210;20260210;80956530EE;A322ADEE7F;;PL01;;;;PL/748;;;;;;;1;2;9005;9005;8;37675;23403;;EUR;PLN;377.35;210245;;PL;;;8DC236D6E4;
HG;191/26;1;;;20260212;20260212;406680CC24;016C587F43;;PL03;;;;PL/4208;;;;;;;1;1;9005;9005;1;3460;739;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;191/26;2;;;20260212;20260212;4E3581E67B;016C587F43;;PL03;;;;PL/4208;;;;;;;1;1;9005;9005;1;3500;0;;HUF;PLN;1;510620;;PL;;;CAC7A4FAFC;10
HG;191/26;3;;;20260212;20260212;CD68E4E984;016C587F43;;PL03;;;;PL/4208;;;;;;;1;1;9005;9005;1;4610;1351;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;184/26;1;;;20260212;20260212;84626EA046;A322ADEE7F;;PL01;;;;PL/748;;;;;;;1;2;9005;9005;24;114003;71523;;EUR;PLN;380.62;210245;;PL;;;8DC236D6E4;
HG;185/26;1;;;20260128;20260128;7FFDCE5E6B;F256F9DDEC;;PL01;;;;PL/1148;;;;;;;1;2;9005;9005;5;255734;193433;;EUR;PLN;380.16;210245;;PL;;;8DC236D6E4;
HG;186/26;1;;;20260212;20260212;235B2A9032;2057E8ACF4;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;2;59377;14422;;EUR;PLN;380.62;111001;;PL;;;CAC7A4FAFC;10
HG;186/26;2;;;20260212;20260212;C6CEE9F4F0;2057E8ACF4;;PL03;;;;PL/6130;;;;;;;1;1;9005;9005;1;1698357;1387604;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200533/26;1;;;20260212;20260212;8E43F9C35D;93836E0298;;PL03;;;;PL/852;;;;;;;1;1;9005;9005;1;570549;390719;;EUR;PLN;380.62;110942;;PL;;;CAC7A4FAFC;10
HG;200533/26;2;;;20260212;20260212;AB888B21AA;93836E0298;;PL03;;;;PL/852;;;;;;;1;1;9005;9005;1;1633621;1393220;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200534/26;1;;;20260212;20260212;9896D71CE2;EDA1FF8A58;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;1;564079;512080;;EUR;PLN;380.62;110171;;PL;;;CAC7A4FAFC;10
HG;200535/26;1;;;20260212;20260212;C7463A805C;A9EB548856;;PL03;;;;PL/2064;;;;;;;1;1;9005;9005;1;922242;580191;;EUR;PLN;380.62;110945;;PL;;;CAC7A4FAFC;10
HG;200535/26;2;;;20260212;20260212;A9268055FB;A9EB548856;;PL03;;;;PL/2064;;;;;;;1;1;9005;9005;1;1857045;1550073;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200536/26;1;;;20260212;20260212;93235B7210;FD5CD448FE;;PL03;;;;PL/1453;;;;;;;1;1;9005;9005;1;669511;566208;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200537/26;1;;;20260212;20260212;9A5DF9222E;18FB9C5614;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;879232;831464;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200538/26;1;;;20260212;20260212;1FC4244507;20F550BA3A;;PL03;;;;PL/3759;;;;;;;1;1;9005;9005;1;518404;437041;;EUR;PLN;380.62;110140;;PL;;;CAC7A4FAFC;10
HG;200539/26;1;;;20260212;20260212;46001B7186;06FB1AA7E7;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;1;714036;570503;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200539/26;2;;;20260212;20260212;46001B7186;06FB1AA7E7;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;1;714036;570503;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200539/26;3;;;20260212;20260212;7317DB2081;06FB1AA7E7;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;3;8895558;7354827;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200540/26;1;;;20260212;20260212;146DFD3E78;1AB5257A7E;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;419824;379467;;EUR;PLN;380.62;110140;;PL;;;CAC7A4FAFC;10
HG;200541/26;1;;;20260212;20260212;9A5DF9222E;7EC057E9CB;;PL03;;;;PL/4597;;;;;;;1;1;9005;9005;1;513456;435745;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;187/26;1;;;20260212;20260212;BF76EAE46E;67C982B20D;;PL03;;;;PL/1453;;;;;;;1;1;9005;9005;1;575117;517004;;EUR;PLN;380.62;110171;;PL;;;CAC7A4FAFC;10
HG;200542/26;1;;;20260212;20260212;E392BC6471;A107B94D45;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;436571;406624;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200543/26;1;;;20260212;20260212;17D62BFFDF;3351DACE3C;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;373388;304722;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200544/26;1;;;20260212;20260212;8A91CE5FA9;758181A424;;PL03;;;;PL/852;;;;;;;1;1;9005;9005;1;1491650;1264891;;EUR;PLN;380.62;110171;;PL;;;CAC7A4FAFC;10
HG;200545/26;1;;;20260212;20260212;6753D742D6;E72B5BD54B;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;446848;414639;;EUR;PLN;380.62;110143;;PL;;;CAC7A4FAFC;10
HG;200546/26;1;;;20260212;20260212;6753D742D6;B8F28DFEE0;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;435429;394625;;EUR;PLN;380.62;110143;;PL;;;CAC7A4FAFC;10
HG;200547/26;1;;;20260212;20260212;855DD55FDF;9E9093F697;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;102155;58275;;EUR;PLN;380.62;110371;;PL;;;CAC7A4FAFC;10
HG;200548/26;1;;;20260212;20260212;57BB2031A4;BD23E4F644;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;419443;381826;;EUR;PLN;380.62;110140;;PL;;;CAC7A4FAFC;10
HG;200549/26;1;;;20260212;20260212;AB888B21AA;C58B657C2D;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;1688050;1433247;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200550/26;1;;;20260212;20260212;107E18BC14;F38F4BA811;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;342558;306108;;EUR;PLN;380.62;110140;;PL;;;CAC7A4FAFC;10
HG;200551/26;1;;;20260212;20260212;035A7E7188;64A6ABCB19;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;2053445;1793906;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200552/26;1;;;20260212;20260212;D7030E9209;A6BF8A6368;;PL03;;;;PL/3919;;;;;;;1;1;9005;9005;1;2230053;1658165;;EUR;PLN;380.62;110174;;PL;;;CAC7A4FAFC;10
HG;200553/26;1;;;20260213;20260213;84626EA046;8E4F7AAA7B;;PL01;;;;PL/5799;;;;;;;1;2;9005;9005;80;395845;238408;;EUR;PLN;380.62;210245;;PL;;;8DC236D6E4;
HG;188/26;1;;;20260216;20260216;86A921662C;77440269B8;;PL01;;;;PL/1964;;;;;;;1;2;9005;9005;2;22153;14841;;EUR;PLN;378.43;210245;;PL;;;8DC236D6E4;
HG;200554/26;1;;;20260211;20260211;4E3581E67B;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;35262;32400;;EUR;PLN;378.35;510620;;PL;;;9832C7853A;10
HG;200554/26;2;;;20260211;20260211;4E3581E67B;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;60;31781;29160;;EUR;PLN;378.35;510620;;PL;;;9832C7853A;10
HG;200554/26;3;;;20260211;20260211;80E551DD06;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;4;1211;914;;EUR;PLN;378.35;110788;;PL;;;9832C7853A;10
HG;200554/26;4;;;20260211;20260211;4623AF2168;AAA55752D9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;5410;874;;EUR;PLN;378.35;110788;;PL;;;9832C7853A;10
HG;200555/26;1;;;20260206;20260206;4E3581E67B;3A02EAC51C;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;50;26503;24300;;EUR;PLN;378.61;510620;;PL;;;9832C7853A;10
HG;200555/26;2;;;20260206;20260206;4E3581E67B;3A02EAC51C;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;141146;0;;EUR;PLN;378.61;510620;;PL;;;9832C7853A;10
HG;200556/26;1;;;20260205;20260205;4E3581E67B;DE6BC31290;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;23138;0;;EUR;PLN;379.31;510620;;PL;;;9832C7853A;10
