ď»żSOURSYSTEM;BILL_NUM;BILL_ITEM;BILL_TYP;BILL_CAT;INVOICEDAT;CALDAY;MATERIAL;DOC_NUMBER;S_ORD_ITEM;SALESEMPLY;SALES_GRP;SALES_OFF;FORWAGENT;SOLD_TO;SHIP_TO;BILLTOPRTY;PAYER;SALES_ACT;SALES_AREA;SALESORG;DISTR_CHAN;DIVISION;COMP_CODE;PLANT;BILL_QTY;   Value  ;COST;TRF_COST;DOC_CURRCY;LOC_CURRCY; DOC_RATE ;PROD_HIER;PROD_CUSTGROUPE;PROD_COUNTRY;DESCHIER;CONV_QTY;PROFITCENTER;ORDERREASON;Unnamed: 39;Unnamed: 40;Unnamed: 41
HG;0/0;130;;;20260108;20260108;4E3581E67B;51EF3D356B;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;400;0;194400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200252/26;1;;;20260114;20260114;4E3581E67B;DE551A6FA7;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;70;37753;34020;;EUR;PLN;385.23;510620;;PL;;;9832C7853A;10;;;
HG;200252/26;2;;;20260114;20260114;4E3581E67B;DE551A6FA7;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;26928;0;;EUR;PLN;385.23;510620;;PL;;;9832C7853A;10;;;
HG;200252/26;3;;;20260114;20260114;459D72B134;DE551A6FA7;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;231;72;;EUR;PLN;385.23;110788;;PL;;;9832C7853A;10;;;
HG;200252/26;4;;;20260114;20260114;C91E86DDE6;DE551A6FA7;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;1514;496;;EUR;PLN;385.23;110788;;PL;;;9832C7853A;10;;;
HG;200252/26;5;;;20260114;20260114;727D1CA10D;DE551A6FA7;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;95048;56733;;EUR;PLN;385.23;110371;;PL;;;9832C7853A;10;;;
HG;200252/26;6;;;20260114;20260114;340B0EC220;DE551A6FA7;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;69;23;;EUR;PLN;385.23;110788;;PL;;;9832C7853A;10;;;
HG;200252/26;7;;;20260114;20260114;42D99FA3C8;DE551A6FA7;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;69;22;;EUR;PLN;385.23;110788;;PL;;;9832C7853A;10;;;
HG;0/0;131;;;20260114;20260114;4E3581E67B;80A791EBDB;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;0;16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;132;;;20260114;20260114;6D19185034;80A791EBDB;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;0;289;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;200253/26;1;;;20260115;20260115;24CF644C1D;907886F120;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;1122612;927010;;EUR;PLN;385.91;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200254/26;1;;;20260115;20260115;18EA8836D3;FA8F88D9F6;;PL03;;;;PL/3502;;;;;;;1;1;9005;9005;1;1694145;1468502;;EUR;PLN;385.91;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200255/26;1;;;20260115;20260115;4A8E480492;D61E8D5F78;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;10;2120576;1530644;;EUR;PLN;385.91;110942;;PL;;;CAC7A4FAFC;10;;;
HG;200256/26;1;;;20260115;20260115;4A8E480492;D61E8D5F78;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;-10;-2120576;-1530644;;EUR;PLN;385.91;110942;;PL;;;CAC7A4FAFC;10;;;
HG;200257/26;1;;;20260115;20260115;4A8E480492;D61E8D5F78;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;8;1696460;1224515;;EUR;PLN;385.91;110942;;PL;;;CAC7A4FAFC;10;;;
HG;200257/26;2;;;20260115;20260115;4A8E480492;D61E8D5F78;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;2;424115;306129;;EUR;PLN;385.91;110942;;PL;;;CAC7A4FAFC;10;;;
HG;200258/26;1;;;20260115;20260115;4A8E480492;D61E8D5F78;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;5;1060288;765322;;EUR;PLN;385.91;110942;;PL;;;CAC7A4FAFC;10;;;
HG;200259/26;1;;;20260115;20260115;4A8E480492;D61E8D5F78;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;3;636173;459193;;EUR;PLN;385.91;110942;;PL;;;CAC7A4FAFC;10;;;
HG;200259/26;2;;;20260115;20260115;4A8E480492;D61E8D5F78;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;7;1484403;1071451;;EUR;PLN;385.91;110942;;PL;;;CAC7A4FAFC;10;;;
HG;200260/26;1;;;20260115;20260115;4A8E480492;D61E8D5F78;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;5;1060288;765322;;EUR;PLN;385.91;110942;;PL;;;CAC7A4FAFC;10;;;
HG;200261/26;1;;;20260115;20260115;1E1DB39ABA;09DB1F7492;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;1814163;1592768;;EUR;PLN;385.91;110174;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;133;;;20260114;20260114;4E3581E67B;B3BC7FEE01;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;5;0;72900;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;134;;;20260114;20260114;4E3581E67B;B3BC7FEE01;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;5;0;72900;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;135;;;20260114;20260114;4E3581E67B;B3BC7FEE01;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;100;0;48600;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;136;;;20260114;20260114;8882BC35F5;B3BC7FEE01;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;0;574;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;0/0;137;;;20260114;20260114;4E3581E67B;B3BC7FEE01;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;2;0;12150;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200262/26;1;;;20260115;20260115;7180A1C719;41F2B9B7EC;;PL03;;;;PL/651;;;;;;;1;1;9005;9005;1;520207;434569;;EUR;PLN;385.91;110143;;PL;;;CAC7A4FAFC;10;;;
HG;200263/26;1;;;20260115;20260115;8AF9E87F9C;39888E5034;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;83326;47717;;EUR;PLN;385.91;110371;;PL;;;CAC7A4FAFC;10;;;
HG;200264/26;1;;;20260115;20260115;0AB0FAC345;0F22706954;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;86872;49819;;EUR;PLN;385.91;110371;;PL;;;CAC7A4FAFC;10;;;
HG;200265/26;1;;;20260115;20260115;A2368FBFDD;2263CFCC00;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;88084;50525;;EUR;PLN;385.91;110374;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;138;;;20260114;20260114;4E3581E67B;EDAB0FC0EB;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;16;0;251100;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;139;;;20260114;20260114;4E3581E67B;EDAB0FC0EB;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;135;0;65610;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;140;;;20260119;20260119;4623AF2168;DB5C8B1857;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;30796;6266;;EUR;PLN;385.91;110788;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;141;;;20260114;20260114;4E3581E67B;BA0F066BEC;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;8;0;121500;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;142;;;20260114;20260114;4E3581E67B;BA0F066BEC;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;50;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;59/26;1;;;20260115;20260115;4E3581E67B;8D789D5AF5;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;64447;0;;EUR;PLN;385.91;510620;;PL;;;9832C7853A;10;;;
HG;59/26;2;;;20260115;20260115;4E3581E67B;8D789D5AF5;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;2;26975;0;;EUR;PLN;385.91;510620;;PL;;;9832C7853A;10;;;
HG;0/0;143;;;20260115;20260115;4E3581E67B;8D789D5AF5;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;144;;;20260115;20260115;4E3581E67B;8D789D5AF5;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;130;0;63180;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200274/26;1;;;20260116;20260116;406680CC24;DF3472D525;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;10;29460;7392;;EUR;PLN;385.91;110788;;PL;;;CAC7A4FAFC;10;;;
HG;200274/26;2;;;20260116;20260116;4E76F9C798;DF3472D525;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;20;42713;11387;;EUR;PLN;385.91;110788;;PL;;;CAC7A4FAFC;10;;;
HG;200274/26;3;;;20260116;20260116;CD68E4E984;DF3472D525;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;20;78471;27019;;EUR;PLN;385.91;110788;;PL;;;CAC7A4FAFC;10;;;
HG;200274/26;4;;;20260116;20260116;4482DE3309;DF3472D525;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;20;74731;16573;;EUR;PLN;385.91;110788;;PL;;;CAC7A4FAFC;10;;;
HG;200274/26;5;;;20260116;20260116;C3676D03E8;DF3472D525;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;20;31034;8045;;EUR;PLN;385.91;110788;;PL;;;CAC7A4FAFC;10;;;
HG;60/26;1;;;20260115;20260115;4E3581E67B;BCDEF651F8;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;1;20067;0;;EUR;PLN;385.91;510610;;PL;;;8DC236D6E4;;;;
HG;60/26;2;;;20260115;20260115;188EFFD542;BCDEF651F8;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;20;70081;48265;;EUR;PLN;385.91;210245;;PL;;;8DC236D6E4;;;;
HG;60/26;3;;;20260115;20260115;84626EA046;BCDEF651F8;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;24;100584;72323;;EUR;PLN;385.91;210245;;PL;;;8DC236D6E4;;;;
HG;0/0;145;;;20260116;20260116;4E3581E67B;F6A1C995E9;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;146;;;20260116;20260116;4E3581E67B;F6A1C995E9;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200266/26;1;;;20260115;20260115;4E3581E67B;C86D80D10E;;PL03;;;;PL/852;;;;;;;1;1;9005;9005;2;41061;0;;EUR;PLN;385.91;510620;;PL;;;9832C7853A;10;;;
HG;200266/26;2;;;20260115;20260115;4E3581E67B;C86D80D10E;;PL03;;;;PL/852;;;;;;;1;1;9005;9005;1;10265;0;;EUR;PLN;385.91;510620;;PL;;;9832C7853A;10;;;
HG;200266/26;3;;;20260115;20260115;2C5D75AB12;C86D80D10E;;PL03;;;;PL/852;;;;;;;1;1;9005;9005;1;10832;3586;;EUR;PLN;385.91;110788;;PL;;;9832C7853A;10;;;
HG;0/0;147;;;20260115;20260115;4E3581E67B;C86D80D10E;;PL03;;;;PL/852;;;;;;;1;1;9005;9005;3;0;40500;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200267/26;1;;;20260115;20260115;4E3581E67B;739C46C3E3;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;35967;32400;;EUR;PLN;385.91;510620;;PL;;;9832C7853A;10;;;
HG;200267/26;2;;;20260115;20260115;4E3581E67B;739C46C3E3;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;45;24312;21870;;EUR;PLN;385.91;510620;;PL;;;9832C7853A;10;;;
HG;200268/26;1;;;20260115;20260115;4E3581E67B;0794F5417E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;35967;32400;;EUR;PLN;385.91;510620;;PL;;;9832C7853A;10;;;
HG;200268/26;2;;;20260115;20260115;4E3581E67B;0794F5417E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;64447;0;;EUR;PLN;385.91;510620;;PL;;;9832C7853A;10;;;
HG;0/0;148;;;20260115;20260115;4E3581E67B;0794F5417E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;130;0;63180;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;149;;;20260115;20260115;4E3581E67B;CCF90FD0D5;;PL03;;;;PL/1595;;;;;;;1;1;9005;9005;20;0;9720;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200269/26;1;;;20260116;20260116;4E3581E67B;ABBE3311A6;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;53956;48600;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;200269/26;2;;;20260116;20260116;4E3581E67B;ABBE3311A6;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;53956;48600;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;200270/26;1;;;20260116;20260116;4E3581E67B;C0EADC1740;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;26978;24300;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;200270/26;2;;;20260116;20260116;4E3581E67B;C0EADC1740;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;26978;24300;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;200271/26;1;;;20260116;20260116;4E3581E67B;2FFF29162C;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;17985;16200;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;0/0;150;;;20260116;20260116;4E3581E67B;1548BD2BF9;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;0;40500;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;151;;;20260116;20260116;4E3581E67B;1548BD2BF9;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;3;0;40500;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;152;;;20260116;20260116;4E3581E67B;80509E1103;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;153;;;20260116;20260116;4E3581E67B;80509E1103;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;154;;;20260116;20260116;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;155;;;20260116;20260116;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;32400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;156;;;20260116;20260116;4E3581E67B;F6A1578A9F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;157;;;20260116;20260116;4E3581E67B;F6A1578A9F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200272/26;1;;;20260116;20260116;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;24;33346;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;200272/26;2;;;20260116;20260116;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;6;12042;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;200272/26;3;;;20260116;20260116;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;18;50714;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;68;;;
HG;200272/26;4;;;20260116;20260116;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;90;9379;1980;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;200272/26;5;;;20260116;20260116;C6377E46DF;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;2;5643;2149;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;0/0;158;;;20260116;20260116;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;2;0;36450;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;159;;;20260116;20260116;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;120;0;58320;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;160;;;20260116;20260116;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;25;0;405000;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;161;;;20260116;20260116;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;360;0;174960;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200273/26;1;;;20260116;20260116;4E3581E67B;EE07A2AE15;;PL03;;;;PL/1154;;;;;;;1;1;9005;9005;1;95330;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;10;;;
HG;200273/26;2;;;20260116;20260116;4623AF2168;EE07A2AE15;;PL03;;;;PL/1154;;;;;;;1;1;9005;9005;1;10807;0;;EUR;PLN;385.95;110788;;PL;;;9832C7853A;10;;;
HG;200273/26;3;;;20260116;20260116;4E3581E67B;EE07A2AE15;;PL03;;;;PL/1154;;;;;;;1;1;9005;9005;9;184793;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;10;;;
HG;200273/26;4;;;20260116;20260116;4E3581E67B;EE07A2AE15;;PL03;;;;PL/1154;;;;;;;1;1;9005;9005;1;56349;0;;EUR;PLN;385.95;510620;;PL;;;9832C7853A;10;;;
HG;0/0;162;;;20260116;20260116;4E3581E67B;EE07A2AE15;;PL03;;;;PL/1154;;;;;;;1;1;9005;9005;9;0;141750;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;163;;;20260116;20260116;4E3581E67B;EE07A2AE15;;PL03;;;;PL/1154;;;;;;;1;1;9005;9005;50;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200275/26;1;;;20260116;20260116;5F4986EE1A;AD79C5D1C7;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;2;3628702;3143623;;EUR;PLN;385.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200276/26;1;;;20260116;20260116;A403571387;B6F9C05D8C;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;2954447;2458009;;EUR;PLN;385.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200277/26;1;;;20260116;20260116;A403571387;B6F9C05D8C;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;2954447;2458009;;EUR;PLN;385.95;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200278/26;1;;;20260116;20260116;4A8E480492;78C31CB12E;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;230412;144715;;EUR;PLN;385.95;110942;;PL;;;CAC7A4FAFC;10;;;
HG;75/26;1;;;20260120;20260120;86A921662C;AD7393EF69;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;40;419914;301367;;EUR;PLN;385.95;210245;;PL;;;8DC236D6E4;;;;
HG;75/26;2;;;20260120;20260120;188EFFD542;AD7393EF69;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;50;175221;120663;;EUR;PLN;385.95;210245;;PL;;;8DC236D6E4;;;;
HG;75/26;3;;;20260120;20260120;84626EA046;AD7393EF69;;PL01;;;;PL/2050;;;;;;;1;2;9005;9005;160;670627;482151;;EUR;PLN;385.95;210245;;PL;;;8DC236D6E4;;;;
HG;200298/26;1;;;20260120;20260120;75DFB18AA5;A06FE050D1;;PL01;;;;PL/316;;;;;;;1;2;9005;9005;5;0;841;;EUR;PLN;385.95;210236;;PL;;;8DC236D6E4;;;;
HG;200298/26;2;;;20260120;20260120;1683E94AEE;A06FE050D1;;PL01;;;;PL/316;;;;;;;1;2;9005;9005;5;306417;230223;;EUR;PLN;385.95;210227;;PL;;;8DC236D6E4;;;;
HG;76/26;1;;;20260120;20260120;05A310C0E8;F256F9DDEC;;PL01;;;;PL/1148;;;;;;;1;2;9005;9005;4;9278;7017;;EUR;PLN;385.95;210245;;PL;;;8DC236D6E4;;;;
HG;76/26;2;;;20260120;20260120;39661F2822;F256F9DDEC;;PL01;;;;PL/1148;;;;;;;1;2;9005;9005;7;21343;15831;;EUR;PLN;385.95;210245;;PL;;;8DC236D6E4;;;;
HG;76/26;3;;;20260120;20260120;3F684F67E9;F256F9DDEC;;PL01;;;;PL/1148;;;;;;;1;2;9005;9005;13;49020;33215;;EUR;PLN;385.95;210245;;PL;;;8DC236D6E4;;;;
HG;76/26;4;;;20260120;20260120;7FFDCE5E6B;F256F9DDEC;;PL01;;;;PL/1148;;;;;;;1;2;9005;9005;3;155777;117140;;EUR;PLN;385.95;210245;;PL;;;8DC236D6E4;;;;
HG;0/0;164;;;20260114;20260114;4E3581E67B;300D9F37F8;;PL03;;;;PL/4937;;;;;;;1;1;9005;9005;4;0;60750;;PLN;PLN;1;510620;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;165;;;20260114;20260114;4E3581E67B;300D9F37F8;;PL03;;;;PL/4937;;;;;;;1;1;9005;9005;40;0;19440;;PLN;PLN;1;510620;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;166;;;20260119;20260119;4E3581E67B;8D27F7A44D;;PL03;;;;PL/3082;;;;;;;1;1;9005;9005;4;0;64800;;PLN;PLN;1;510620;;PL;;;3382E5BE80;25;;;
HG;72/26;1;;;20260120;20260120;B448955B1F;CD8A65426F;;PL01;;;;PL/2708;;;;;;;1;2;9005;9005;4;132720;98144;;EUR;PLN;385.95;210233;;PL;;;8DC236D6E4;;;;
HG;62/26;1;;;20260119;20260119;CBB23CB5DF;4EC3A9DB2A;;PL02;;;;PL/444;;;;;;;1;3;9005;9005;10;351194;291775;;EUR;PLN;385.97;210225;;PL;;;79E2D47638;;;;
HG;63/26;1;;;20260119;20260119;48A0FEC7AE;669356AC38;;PL01;;;;PL/2204;;;;;;;1;2;9005;9005;8;49126;34331;;EUR;PLN;385.97;210223;;PL;;;8DC236D6E4;;;;
HG;63/26;2;;;20260119;20260119;0CB5981230;669356AC38;;PL01;;;;PL/2204;;;;;;;1;2;9005;9005;4;16072;12122;;EUR;PLN;385.97;210245;;PL;;;8DC236D6E4;;;;
HG;63/26;3;;;20260119;20260119;B5D0709F96;669356AC38;;PL01;;;;PL/2204;;;;;;;1;2;9005;9005;4;15346;11646;;EUR;PLN;385.97;210245;;PL;;;8DC236D6E4;;;;
HG;63/26;4;;;20260119;20260119;1235B9F10C;669356AC38;;PL01;;;;PL/2204;;;;;;;1;2;9005;9005;10;16905;12595;;EUR;PLN;385.97;210245;;PL;;;8DC236D6E4;;;;
HG;200299/26;1;;;20260120;20260120;48A0FEC7AE;27321ABE6F;;PL01;;;;PL/316;;;;;;;1;2;9005;9005;4;23342;17166;;EUR;PLN;385.97;210223;;PL;;;8DC236D6E4;;;;
HG;74/26;1;;;20260120;20260120;86A921662C;91882B814D;;PL01;;;;PL/6505;;;;;;;1;2;9005;9005;4;45189;30137;;EUR;PLN;385.97;210245;;PL;;;8DC236D6E4;;;;
HG;74/26;2;;;20260120;20260120;3F684F67E9;91882B814D;;PL01;;;;PL/6505;;;;;;;1;2;9005;9005;10;37709;25550;;EUR;PLN;385.97;210245;;PL;;;8DC236D6E4;;;;
HG;74/26;3;;;20260120;20260120;84626EA046;91882B814D;;PL01;;;;PL/6505;;;;;;;1;2;9005;9005;16;77070;48215;;EUR;PLN;385.97;210245;;PL;;;8DC236D6E4;;;;
HG;73/26;1;;;20260120;20260120;110052EF61;612E60433E;;PL01;;;;PL/3095;;;;;;;1;2;9005;9005;40;228957;146127;;EUR;PLN;385.97;210244;;PL;;;8DC236D6E4;;;;
HG;73/26;2;;;20260120;20260120;A2D3B21CC6;612E60433E;;PL01;;;;PL/3095;;;;;;;1;2;9005;9005;10;77850;57412;;EUR;PLN;385.97;210245;;PL;;;8DC236D6E4;;;;
HG;73/26;3;;;20260120;20260120;80956530EE;612E60433E;;PL01;;;;PL/3095;;;;;;;1;2;9005;9005;51;245662;153015;;EUR;PLN;385.97;210245;;PL;;;8DC236D6E4;;;;
HG;66/26;1;;;20260120;20260120;5F4986EE1A;47AB27BCB0;;PL03;;;;PL/1453;;;;;;;1;1;9005;9005;1;287548;0;;EUR;PLN;385.97;110174;;PL;;;3382E5BE80;25;;;
HG;0/0;167;;;20251231;20251231;B75FDEE5EF;758467F638;;PL01;;;;PL/0;;;;;;;1;2;9005;9005;2;0;189578;;PLN;PLN;1;210236;;PL;;;8DC236D6E4;;;;
HG;0/0;168;;;20251231;20251231;B75FDEE5EF;758467F638;;PL01;;;;PL/0;;;;;;;1;2;9005;9005;-2;0;-189578;;PLN;PLN;1;210236;;PL;;;8DC236D6E4;;;;
HG;64/26;1;;;20260115;20260115;4E3581E67B;CCF90FD0D5;;PL03;;;;PL/1595;;;;;;;1;1;9005;9005;3;52020;48600;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;64/26;2;;;20260115;20260115;4E3581E67B;CCF90FD0D5;;PL03;;;;PL/1595;;;;;;;1;1;9005;9005;1;12000;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;64/26;3;;;20260115;20260115;8882BC35F5;CCF90FD0D5;;PL03;;;;PL/1595;;;;;;;1;1;9005;9005;1;2350;574;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;64/26;4;;;20260115;20260115;A5AF8D4DA7;CCF90FD0D5;;PL03;;;;PL/1595;;;;;;;1;1;9005;9005;1;57280;33394;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;64/26;5;;;20260115;20260115;A90A2994C9;CCF90FD0D5;;PL03;;;;PL/1595;;;;;;;1;1;9005;9005;1;11930;4160;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;64/26;6;;;20260115;20260115;C3F4B2FA3E;CCF90FD0D5;;PL03;;;;PL/1595;;;;;;;1;1;9005;9005;1;10410;3571;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;79/26;1;;;20260120;20260120;D19C0D3075;D8C89E1A77;;PL01;;;;PL/3534;;;;;;;1;2;9005;9005;50;1350509;856196;;EUR;PLN;385.97;210245;;PL;;;8DC236D6E4;;;;
HG;0/0;169;;;20260114;20260114;C715F0FC4C;300D9F37F8;;PL03;;;;PL/0;;;;;;;1;1;9005;9005;46;0;437656;;PLN;PLN;1;111001;;PL;;;CAC7A4FAFC;10;;;
